x,y,z
3.70868059e+00,2.61938835e+00,2.54058453e+01
3.60859493e+00,2.69512947e+00,2.49989508e+01
3.52577831e+00,2.78186508e+00,2.46005810e+01
3.45960599e+00,2.87905570e+00,2.42112636e+01
3.40947033e+00,2.98634401e+00,2.38315055e+01
3.37479560e+00,3.10353730e+00,2.34618082e+01
3.35504979e+00,3.23059037e+00,2.31026821e+01
3.34975369e+00,3.36758921e+00,2.27546586e+01
3.35848759e+00,3.51473550e+00,2.24183024e+01
3.38089592e+00,3.67233193e+00,2.20942217e+01
3.41669005e+00,3.84076821e+00,2.17830804e+01
3.46564958e+00,4.02050749e+00,2.14856083e+01
3.52762218e+00,4.21207301e+00,2.12026128e+01
3.60252214e+00,4.41603447e+00,2.09349910e+01
3.69032781e+00,4.63299381e+00,2.06837416e+01
3.79107784e+00,4.86356981e+00,2.04499783e+01
3.90486619e+00,5.10838108e+00,2.02349426e+01
4.03183600e+00,5.36802665e+00,2.00400176e+01
4.17217192e+00,5.64306363e+00,1.98667421e+01
4.32609102e+00,5.93398118e+00,1.97168231e+01
4.49383173e+00,6.24116993e+00,1.95921488e+01
4.67564078e+00,6.56488623e+00,1.94947987e+01
4.87175765e+00,6.90521028e+00,1.94270513e+01
5.08239623e+00,7.26199764e+00,1.93913878e+01
5.30772319e+00,7.63482338e+00,1.93904892e+01
5.54783281e+00,8.02291872e+00,1.94272254e+01
5.80271777e+00,8.42510019e+00,1.95046339e+01
6.07223564e+00,8.83969212e+00,1.96258834e+01
6.35607096e+00,9.26444385e+00,1.97942215e+01
6.65369283e+00,9.69644439e+00,2.00128995e+01
6.96430851e+00,1.01320386e+01,2.02850731e+01
7.28681370e+00,1.05667503e+01,2.06136746e+01
7.61974094e+00,1.09952206e+01,2.10012524e+01
7.96120809e+00,1.14111705e+01,2.14497793e+01
8.30886987e+00,1.18073995e+01,2.19604287e+01
8.65987613e+00,1.21758346e+01,2.25333247e+01
9.01084170e+00,1.25076414e+01,2.31672755e+01
9.35783330e+00,1.27934127e+01,2.38595045e+01
9.69637975e+00,1.30234424e+01,2.46054017e+01
1.00215116e+01,1.31880897e+01,2.53983212e+01
1.03278361e+01,1.32782300e+01,2.62294577e+01
1.06096509e+01,1.32857742e+01,2.70878345e+01
1.08610993e+01,1.32042280e+01,2.79604336e+01
1.10763639e+01,1.30292492e+01,2.88324903e+01
1.12498921e+01,1.27591462e+01,2.96879601e+01
1.13766433e+01,1.23952612e+01,3.05101446e+01
1.14523402e+01,1.19421783e+01,3.12824423e+01
1.14737061e+01,1.14077152e+01,3.19891668e+01
1.14386675e+01,1.08026732e+01,3.26163581e+01
1.13465015e+01,1.01403532e+01,3.31525072e+01
1.11979141e+01,9.43587583e+00,3.35891171e+01
1.09950381e+01,8.70536618e+00,3.39210443e+01
1.07413514e+01,7.96508807e+00,3.41465897e+01
1.04415214e+01,7.23061074e+00,3.42673418e+01
1.01011895e+01,6.51608619e+00,3.42878047e+01
9.72671514e+00,5.83369369e+00,3.42148661e+01
9.32490097e+00,5.19328243e+00,3.40571746e+01
8.90271976e+00,4.60221642e+00,3.38244932e+01
8.46706180e+00,4.06540231e+00,3.35270913e+01
8.02451641e+00,3.58546519e+00,3.31752168e+01
7.58119631e+00,3.16302900e+00,3.27786770e+01
7.14260879e+00,2.79705778e+00,3.23465360e+01
6.71357286e+00,2.48521860e+00,3.18869243e+01
6.29817857e+00,2.22423507e+00,3.14069473e+01
5.89978255e+00,2.01020979e+00,3.09126714e+01
5.52103251e+00,1.83890256e+00,3.04091694e+01
5.16391354e+00,1.70595871e+00,2.99006034e+01
4.82980929e+00,1.60708760e+00,2.93903298e+01
4.51957204e+00,1.53819476e+00,2.88810131e+01
4.23359666e+00,1.49547360e+00,2.83747383e+01
3.97189460e+00,1.47546338e+00,2.78731160e+01
3.73416493e+00,1.47508007e+00,2.73773769e+01
3.51986060e+00,1.49162662e+00,2.68884531e+01
3.32824849e+00,1.52278786e+00,2.64070471e+01
3.15846283e+00,1.56661489e+00,2.59336881e+01
3.00955160e+00,1.62150239e+00,2.54687781e+01
2.88051613e+00,1.68616210e+00,2.50126285e+01
2.77034442e+00,1.75959438e+00,2.45654885e+01
2.67803843e+00,1.84105957e+00,2.41275679e+01
2.60263617e+00,1.93005037e+00,2.36990550e+01
2.54322908e+00,2.02626589e+00,2.32801302e+01
2.49897548e+00,2.12958783e+00,2.28709779e+01
2.46911045e+00,2.24005915e+00,2.24717957e+01
2.45295300e+00,2.35786515e+00,2.20828025e+01
2.44991078e+00,2.48331702e+00,2.17042465e+01
2.45948293e+00,2.61683761e+00,2.13364125e+01
2.48126140e+00,2.75894933e+00,2.09796291e+01
2.51493107e+00,2.91026378e+00,2.06342772e+01
2.56026897e+00,3.07147283e+00,2.03007985e+01
2.61714274e+00,3.24334092e+00,1.99797046e+01
2.68550861e+00,3.42669796e+00,1.96715882e+01
2.76540881e+00,3.62243267e+00,1.93771348e+01
2.85696873e+00,3.83148566e+00,1.90971360e+01
2.96039353e+00,4.05484187e+00,1.88325041e+01
3.07596436e+00,4.29352177e+00,1.85842891e+01
3.20403403e+00,4.54857050e+00,1.83536968e+01
3.34502190e+00,4.82104444e+00,1.81421088e+01
3.49940781e+00,5.11199403e+00,1.79511041e+01
3.66772475e+00,5.42244205e+00,1.77824830e+01
3.85054990e+00,5.75335615e+00,1.76382906e+01
4.04849358e+00,6.10561419e+00,1.75208427e+01
4.26218549e+00,6.47996112e+00,1.74327497e+01
4.49225777e+00,6.87695577e+00,1.73769401e+01
4.73932403e+00,7.29690583e+00,1.73566800e+01
5.00395346e+00,7.73978953e+00,1.73755861e+01
5.28663941e+00,8.20516258e+00,1.74376305e+01
5.58776121e+00,8.69204921e+00,1.75471306e+01
5.90753853e+00,9.19881727e+00,1.77087208e+01
6.24597745e+00,9.72303805e+00,1.79272982e+01
6.60280769e+00,1.02613336e+01,1.82079354e+01
6.97741084e+00,1.08092168e+01,1.85557511e+01
7.36874020e+00,1.13609318e+01,1.89757300e+01
7.77523361e+00,1.19093094e+01,1.94724840e+01
8.19472210e+00,1.24456513e+01,2.00499473e+01
8.62433865e+00,1.29596698e+01,2.07110033e+01
9.06043358e+00,1.34395076e+01,2.14570480e+01
9.49850504e+00,1.38718696e+01,2.22875021e+01
9.93315535e+00,1.42422995e+01,2.31992987e+01
1.03580860e+01,1.45356266e+01,2.41863873e+01
1.07661444e+01,1.47366010e+01,2.52393113e+01
1.11494364e+01,1.48307149e+01,2.63449282e+01
1.14995131e+01,1.48051777e+01,2.74863498e+01
1.18076387e+01,1.46499853e+01,2.86431744e+01
1.20651350e+01,1.43589825e+01,2.97920642e+01
1.22637884e+01,1.39307949e+01,3.09076846e+01
1.23962959e+01,1.33694905e+01,3.19639685e+01
1.24567121e+01,1.26848435e+01,3.29356125e+01
1.24408568e+01,1.18921129e+01,3.37996582e+01
1.23466373e+01,1.10113098e+01,3.45369740e+01
1.21742475e+01,1.00660074e+01,3.51334553e+01
1.19262179e+01,9.08181949e+00,3.55807876e+01
1.16073065e+01,8.08473058e+00,3.58766857e+01
1.12242434e+01,7.09947607e+00,3.60246005e+01
1.07853541e+01,6.14815603e+00,3.60329668e+01
1.03001044e+01,5.24921355e+00,3.59141227e+01
9.77861183e+00,4.41684196e+00,3.56830645e+01
9.23116798e+00,3.66081624e+00,3.53561950e+01
8.66780816e+00,2.98668898e+00,3.49501968e+01
8.09795501e+00,2.39625743e+00,3.44811160e+01
7.53014909e+00,1.88819691e+00,3.39636969e+01
6.97186949e+00,1.45876320e+00,3.34109674e+01
6.42943847e+00,1.10248529e+00,3.28340459e+01
5.90799824e+00,8.12793869e-01,3.22421234e+01
5.41154533e+00,5.82554142e-01,3.16425726e+01
4.94300727e+00,4.04490738e-01,3.10411356e+01
4.50434713e+00,2.71506611e-01,3.04421521e+01
4.09668379e+00,1.76906536e-01,2.98487964e+01
3.72041804e+00,1.14540237e-01,2.92633059e+01
3.37535699e+00,7.88814151e-02,2.86871852e+01
3.06083180e+00,6.50581200e-02,2.81213826e+01
2.77580519e+00,6.88480219e-02,2.75664361e+01
2.51896714e+00,8.66497573e-02,2.70225898e+01
2.28881789e+00,1.15439178e-01,2.64898856e+01
2.08373843e+00,1.52717186e-01,2.59682315e+01
1.90204917e+00,1.96454031e-01,2.54574527e+01
1.74205762e+00,2.45033504e-01,2.49573279e+01
1.60209638e+00,2.97199317e-01,2.44676142e+01
1.48055254e+00,3.52005130e-01,2.39880641e+01
1.37588978e+00,4.08769061e-01,2.35184361e+01
1.28666419e+00,4.67033054e-01,2.30585012e+01
1.21153507e+00,5.26527207e-01,2.26080462e+01
1.14927143e+00,5.87138922e-01,2.21668752e+01
1.09875526e+00,6.48886640e-01,2.17348104e+01
1.05898213e+00,7.11897806e-01,2.13116916e+01
1.02905982e+00,7.76390717e-01,2.08973756e+01
1.00820561e+00,8.42659839e-01,2.04917363e+01
9.95742484e-01,9.11064244e-01,2.00946638e+01
9.91094770e-01,9.82018778e-01,1.97060652e+01
9.93783498e-01,1.05598764e+00,1.93258642e+01
1.00342165e+00,1.13348004e+00,1.89540027e+01
1.01970958e+00,1.21504772e+00,1.85904416e+01
1.04243065e+00,1.30128399e+00,1.82351626e+01
1.07144734e+00,1.39282413e+00,1.78881709e+01
1.10669776e+00,1.49034703e+00,1.75494977e+01
1.14819272e+00,1.59457775e+00,1.72192040e+01
1.19601338e+00,1.70629092e+00,1.68973851e+01
1.25030944e+00,1.82631494e+00,1.65841756e+01
1.31129799e+00,1.95553673e+00,1.62797556e+01
1.37926289e+00,2.09490687e+00,1.59843586e+01
1.45455477e+00,2.24544519e+00,1.56982795e+01
1.53759150e+00,2.40824646e+00,1.54218855e+01
1.62885923e+00,2.58448610e+00,1.51556280e+01
1.72891384e+00,2.77542560e+00,1.49000570e+01
1.83838271e+00,2.98241752e+00,1.46558381e+01
1.95796680e+00,3.20690952e+00,1.44237716e+01
2.08844286e+00,3.45044703e+00,1.42048162e+01
2.23066554e+00,3.71467393e+00,1.40001152e+01
2.38556929e+00,4.00133046e+00,1.38110281e+01
2.55416969e+00,4.31224719e+00,1.36391663e+01
2.73756381e+00,4.64933391e+00,1.34864340e+01
2.93692920e+00,5.01456161e+00,1.33550760e+01
3.15352082e+00,5.40993543e+00,1.32477299e+01
3.38866517e+00,5.83745605e+00,1.31674856e+01
3.64375059e+00,6.29906612e+00,1.31179497e+01
3.92021254e+00,6.79657791e+00,1.31033149e+01
4.21951223e+00,7.33157750e+00,1.31284318e+01
4.54310692e+00,7.90530013e+00,1.31988798e+01
4.89240949e+00,8.51847088e+00,1.33210321e+01
5.26873475e+00,9.17110435e+00,1.35021067e+01
5.67322962e+00,9.86225762e+00,1.37501927e+01
6.10678397e+00,1.05897316e+01,1.40742370e+01
6.56991892e+00,1.13497194e+01,1.44839698e+01
7.06264986e+00,1.21364041e+01,1.49897468e+01
7.58432219e+00,1.29415177e+01,1.56022748e+01
8.13341975e+00,1.37538848e+01,1.63321879e+01
8.70734871e+00,1.45589883e+01,1.71894400e+01
9.30220426e+00,1.53386198e+01,1.81824838e+01
9.91253350e+00,1.60706964e+01,1.93172216e+01
1.05311158e+01,1.67293513e+01,2.05957408e+01
1.11487908e+01,1.72854206e+01,2.20148929e+01
1.17543735e+01,1.77074490e+01,2.35648305e+01
1.23347018e+01,1.79633062e+01,2.52276911e+01
1.28748647e+01,1.80224392e+01,2.69766842e+01
1.33586504e+01,1.78586709e+01,2.87758795e+01
1.37692362e+01,1.74533039e+01,3.05809848e+01
1.40901060e+01,1.67981329e+01,3.23413111e+01
1.43061434e+01,1.58978452e+01,3.40029376e+01
1.44047968e+01,1.47712705e+01,3.55128390e+01
1.43771783e+01,1.34510507e+01,3.68234662e+01
1.42189433e+01,1.19815694e+01,3.78970824e+01
1.39308104e+01,1.04153252e+01,3.87091121e+01
1.35186322e+01,8.80828471e+00,3.92499151e+01
1.29929982e+01,7.21497080e+00,3.95247152e+01
1.23684274e+01,5.68407502e+00,3.95517968e+01
1.16622718e+01,4.25521347e+00,3.93594189e+01
1.08934854e+01,2.95714814e+00,3.89820860e+01
1.00814122e+01,1.80746978e+00,3.84568254e+01
9.24472127e+00,8.13480242e-01,3.78199830e+01
8.40056819e+00,-2.61272615e-02,3.71048396e+01
7.56401791e+00,-7.19210765e-01,3.63401311e+01
6.74772196e+00,-1.27809750e+00,3.55493914e+01
5.96181532e+00,-1.71771940e+00,3.47509413e+01
5.21398442e+00,-2.05409526e+00,3.39583165e+01
4.50965461e+00,-2.30319674e+00,3.31809408e+01
3.85224993e+00,-2.48017380e+00,3.24248933e+01
3.24348670e+00,-2.59888207e+00,3.16936629e+01
2.68367240e+00,-2.67164384e+00,3.09888262e+01
2.17199020e+00,-2.70917654e+00,3.03106183e+01
1.70675739e+00,-2.72063313e+00,2.96583903e+01
1.28565187e+00,-2.71371051e+00,2.90309585e+01
9.05904699e-01,-2.69479424e+00,2.84268609e+01
5.64459787e-01,-2.66911758e+00,2.78445367e+01
2.58103140e-01,-2.64092084e+00,2.72824464e+01
-1.64350347e-02,-2.61360254e+00,2.67391462e+01
-2.62401712e-01,-2.58985787e+00,2.62133300e+01
-4.82962400e-01,-2.57180247e+00,2.57038488e+01
-6.81159120e-01,-2.56108122e+00,2.52097153e+01
-8.59882034e-01,-2.55896256e+00,2.47300987e+01
-1.02185209e+00,-2.56641945e+00,2.42643149e+01
-1.16961242e+00,-2.58419823e+00,2.38118142e+01
-1.30552662e+00,-2.61287682e+00,2.33721692e+01
-1.43178218e+00,-2.65291343e+00,2.29450628e+01
-1.55039794e+00,-2.70468716e+00,2.25302784e+01
-1.66323422e+00,-2.76853154e+00,2.21276921e+01
-1.77200500e+00,-2.84476190e+00,2.17372669e+01
-1.87829119e+00,-2.93369765e+00,2.13590494e+01
-1.98355456e+00,-3.03567998e+00,2.09931685e+01
-2.08915192e+00,-3.15108580e+00,2.06398364e+01
-2.19634894e+00,-3.28033819e+00,2.02993514e+01
-2.30633370e+00,-3.42391407e+00,1.99721036e+01
-2.42022939e+00,-3.58234897e+00,1.96585812e+01
-2.53910624e+00,-3.75623936e+00,1.93593802e+01
-2.66399232e+00,-3.94624248e+00,1.90752151e+01
-2.79588326e+00,-4.15307350e+00,1.88069324e+01
-2.93575059e+00,-4.37749989e+00,1.85555254e+01
-3.08454861e+00,-4.62033260e+00,1.83221516e+01
-3.24321957e+00,-4.88241359e+00,1.81081519e+01
-3.41269704e+00,-5.16459890e+00,1.79150719e+01
-3.59390702e+00,-5.46773663e+00,1.77446847e+01
-3.78776659e+00,-5.79263858e+00,1.75990148e+01
-3.99517963e+00,-6.14004455e+00,1.74803632e+01
-4.21702919e+00,-6.51057779e+00,1.73913320e+01
-4.45416576e+00,-6.90469012e+00,1.73348477e+01
-4.70739096e+00,-7.32259513e+00,1.73141800e+01
-4.97743573e+00,-7.76418782e+00,1.73329567e+01
-5.26493226e+00,-8.22894934e+00,1.73951666e+01
-5.57037875e+00,-8.71583566e+00,1.75051513e+01
-5.89409614e+00,-9.22315002e+00,1.76675755e+01
-6.23617604e+00,-9.74839995e+00,1.78873732e+01
-6.59641941e+00,-1.02881415e+01,1.81696593e+01
-6.97426581e+00,-1.08378161e+01,1.85195989e+01
-7.36871377e+00,-1.13915879e+01,1.89422257e+01
-7.77823391e+00,-1.19421956e+01,1.94421995e+01
-8.20067746e+00,-1.24808343e+01,2.00234981e+01
-8.63318475e+00,-1.29970933e+01,2.06890386e+01
-9.07210020e+00,-1.34789746e+01,2.14402344e+01
-9.51290242e+00,-1.39130266e+01,2.22765001e+01
-9.95016053e+00,-1.42846236e+01,2.31947315e+01
-1.03775295e+01,-1.45784203e+01,2.41888019e+01
-1.07877982e+01,-1.47789962e+01,2.52491335e+01
-1.11730040e+01,-1.48716906e+01,2.63624144e+01
-1.15246228e+01,-1.48435935e+01,2.75115399e+01
-1.18338420e+01,-1.46846314e+01,2.86758512e+01
-1.20919101e+01,-1.43886454e+01,2.98317272e+01
-1.22905507e+01,-1.39543340e+01,3.09535418e+01
-1.24224144e+01,-1.33859189e+01,3.20149537e+01
-1.24815328e+01,-1.26934046e+01,3.29904283e+01
-1.24637295e+01,-1.18923418e+01,3.38568433e+01
-1.23669454e+01,-1.10030722e+01,3.45949888e+01
-1.21914365e+01,-1.00495085e+01,3.51907758e+01
-1.19398214e+01,-9.05758289e+00,3.56359973e+01
-1.16169661e+01,-8.05354950e+00,3.59285543e+01
-1.12297202e+01,-7.06234426e+00,3.60721408e+01
-1.07865331e+01,-6.10618795e+00,3.60754656e+01
-1.02969901e+01,-5.20356405e+00,3.59511453e+01
-9.77131747e+00,-4.36863402e+00,3.57144359e+01
-9.21989868e+00,-3.61108305e+00,3.53819649e+01
-8.65284186e+00,-2.93633334e+00,3.49705932e+01
-8.07962180e+00,-2.34602863e+00,3.44964968e+01
-7.50881117e+00,-1.83868321e+00,3.39745031e+01
-6.94790294e+00,-1.41039655e+00,3.34176824e+01
-6.40321764e+00,-1.05555466e+00,3.28371618e+01
-5.87988316e+00,-7.67463720e-01,3.22421169e+01
-5.38187225e+00,-5.38885102e-01,3.16398881e+01
-4.91208202e+00,-3.62460244e-01,3.10361752e+01
-4.47244104e+00,-2.31028111e-01,3.04352707e+01
-4.06403176e+00,-1.37846377e-01,2.98403016e+01
-3.68721817e+00,-7.67318720e-02,2.92534593e+01
-3.34177158e+00,-4.21369041e-02,2.86762067e+01
-3.02698914e+00,-2.91770969e-02,2.81094547e+01
-2.74180201e+00,-3.36244202e-02,2.75537083e+01
-2.48487125e+00,-5.18766309e-02,2.70091840e+01
-2.25467106e+00,-8.09119509e-02,2.64758996e+01
-2.04955918e+00,-1.18235640e-01,2.59537432e+01
-1.86783546e+00,-1.61823303e-01,2.54425233e+01
-1.70778933e+00,-2.10064322e-01,2.49420044e+01
-1.56773756e+00,-2.61707657e-01,2.44519318e+01
-1.44605337e+00,-3.15811457e-01,2.39720477e+01
-1.34118826e+00,-3.71697248e-01,2.35021020e+01
-1.25168759e+00,-4.28909091e-01,2.30418576e+01
-1.17620105e+00,-4.87177757e-01,2.25910943e+01
-1.11348898e+00,-5.46389774e-01,2.21496097e+01
-1.06242533e+00,-6.06561093e-01,2.17172195e+01
-1.02199808e+00,-6.67815006e-01,2.12937568e+01
-9.91307714e-01,-7.30363963e-01,2.08790722e+01
-9.69564210e-01,-7.94494868e-01,2.04730325e+01
-9.56083169e-01,-8.60557486e-01,2.00755208e+01
-9.50281271e-01,-9.28955595e-01,1.96864360e+01
-9.51671479e-01,-1.00014053e+00,1.93056932e+01
-9.59858165e-01,-1.07460681e+00,1.89332246e+01
-9.74532396e-01,-1.15288962e+00,1.85689801e+01
-9.95467482e-01,-1.23556379e+00,1.82129292e+01
-1.02251494e+00,-1.32324418e+00,1.78650631e+01
-1.05560093e+00,-1.41658725e+00,1.75253969e+01
-1.09472320e+00,-1.51629355e+00,1.71939734e+01
-1.13994866e+00,-1.62311114e+00,1.68708668e+01
-1.19141151e+00,-1.73783971e+00,1.65561873e+01
-1.24931195e+00,-1.86133537e+00,1.62500873e+01
-1.31391556e+00,-1.99451583e+00,1.59527674e+01
-1.38555315e+00,-2.13836608e+00,1.56644853e+01
-1.46462131e+00,-2.29394421e+00,1.53855644e+01
-1.55158334e+00,-2.46238746e+00,1.51164057e+01
-1.64697074e+00,-2.64491800e+00,1.48575005e+01
-1.75138508e+00,-2.84284851e+00,1.46094463e+01
-1.86550017e+00,-3.05758703e+00,1.43729644e+01
-1.99006447e+00,-3.29064073e+00,1.41489220e+01
-2.12590353e+00,-3.54361813e+00,1.39383563e+01
-2.27392231e+00,-3.81822889e+00,1.37425043e+01
-2.43510713e+00,-4.11628050e+00,1.35628359e+01
-2.61052690e+00,-4.43967049e+00,1.34010929e+01
-2.80133319e+00,-4.79037273e+00,1.32593337e+01
-3.00875870e+00,-5.17041602e+00,1.31399835e+01
-3.23411333e+00,-5.58185237e+00,1.30458918e+01
-3.47877694e+00,-6.02671224e+00,1.29803950e+01
-3.74418786e+00,-6.50694294e+00,1.29473853e+01
-4.03182561e+00,-7.02432590e+00,1.29513835e+01
-4.34318609e+00,-7.58036775e+00,1.29976135e+01
-4.67974739e+00,-8.17615928e+00,1.30920740e+01
-5.04292354e+00,-8.81219609e+00,1.32416023e+01
-5.43400351e+00,-9.48815428e+00,1.34539186e+01
-5.85407223e+00,-1.02026156e+01,1.37376401e+01
-6.30391037e+00,-1.09527379e+01,1.41022466e+01
-6.78386962e+00,-1.17338707e+01,1.45579739e+01
-7.29372082e+00,-1.25391220e+01,1.51156075e+01
-7.83247353e+00,-1.33588920e+01,1.57861431e+01
-8.39816792e+00,-1.41804043e+01,1.65802772e+01
-8.98764376e+00,-1.49872836e+01,1.75076927e+01
-9.59629612e+00,-1.57592520e+01,1.85761144e+01
-1.02178351e+01,-1.64720423e+01,1.97901284e+01
-1.08440754e+01,-1.70976462e+01,2.11497962e+01
-1.14647911e+01,-1.76050309e+01,2.26491476e+01
-1.20676802e+01,-1.79614405e+01,2.42747041e+01
-1.26384872e+01,-1.81343556e+01,2.60042621e+01
-1.31613331e+01,-1.80940905e+01,2.78062261e+01
-1.36192854e+01,-1.78168691e+01,2.96398094e+01
-1.39951775e+01,-1.72880541e+01,3.14563723e+01
-1.42726456e+01,-1.65050487e+01,3.32020298e+01
-1.44373051e+01,-1.54793022e+01,3.48214296e+01
-1.44779392e+01,-1.42368894e+01,3.62623205e+01
-1.43875467e+01,-1.28173272e+01,3.74802717e+01
-1.41640903e+01,-1.12706237e+01,3.84427689e+01
-1.38108210e+01,-9.65293326e+00,3.91319606e+01
-1.33361178e+01,-8.02150867e+00,3.95455837e+01
-1.27528620e+01,-6.42978570e+00,3.96959754e+01
-1.20774418e+01,-4.92336056e+00,3.96074768e+01
-1.13285335e+01,-3.53736608e+00,3.93128175e+01
-1.05258242e+01,-2.29541060e+00,3.88491777e+01
-9.68882637e+00,-1.20992669e+00,3.82545515e+01
-8.83589160e+00,-2.83564922e-01,3.75648387e+01
-7.98348357e+00,4.88811800e-01,3.68118622e+01
-7.14572220e+00,1.11794502e+00,3.60222993e+01
-6.33417485e+00,1.61811977e+00,3.52173812e+01
-5.55784954e+00,2.00541529e+00,3.44131515e+01
-4.82333661e+00,2.29634751e+00,3.36210700e+01
-4.13504691e+00,2.50690352e+00,3.28487812e+01
-3.49550204e+00,2.65192024e+00,3.21009137e+01
-2.90564222e+00,2.74473858e+00,3.13798249e+01
-2.36512739e+00,2.79706140e+00,3.06862455e+01
-1.87261586e+00,2.81895175e+00,3.00198050e+01
-1.42601206e+00,2.81891989e+00,2.93794420e+01
-1.02267965e+00,2.80406065e+00,2.87637091e+01
-6.59620006e-01,2.78021406e+00,2.81709914e+01
-3.33618096e-01,2.75213142e+00,2.75996551e+01
-4.13588258e-02,2.72363573e+00,2.70481422e+01
2.20482398e-01,2.69777038e+00,2.65150269e+01
4.55171171e-01,2.67693310e+00,2.59990439e+01
6.65864111e-01,2.66299419e+00,2.54990980e+01
8.55574136e-01,2.65739954e+00,2.50142623e+01
1.02714814e+00,2.66125916e+00,2.45437692e+01
1.18325460e+00,2.67542272e+00,2.40869981e+01
1.32637891e+00,2.70054348e+00,2.36434622e+01
1.45882486e+00,2.73713186e+00,2.32127957e+01
1.58272048e+00,2.78560022e+00,2.27947424e+01
1.70002731e+00,2.84629981e+00,2.23891467e+01
1.81255197e+00,2.91955106e+00,2.19959467e+01
1.92195914e+00,3.00566821e+00,2.16151692e+01
2.02978552e+00,3.10497891e+00,2.12469277e+01
2.13745405e+00,3.21783971e+00,2.08914223e+01
2.24628806e+00,3.34464771e+00,2.05489421e+01
2.35752505e+00,3.48584906e+00,2.02198690e+01
2.47232983e+00,3.64194446e+00,1.99046848e+01
2.59180677e+00,3.81349188e+00,1.96039790e+01
2.71701102e+00,4.00110666e+00,1.93184593e+01
2.84895857e+00,4.20545882e+00,1.90489644e+01
2.98863490e+00,4.42726740e+00,1.87964781e+01
3.13700218e+00,4.66729168e+00,1.85621456e+01
3.29500470e+00,4.92631852e+00,1.83472922e+01
3.46357247e+00,5.20514546e+00,1.81534428e+01
3.64362251e+00,5.50455862e+00,1.79823439e+01
3.83605774e+00,5.82530455e+00,1.78359864e+01
4.04176287e+00,6.16805479e+00,1.77166283e+01
4.26159697e+00,6.53336193e+00,1.76268177e+01
4.49638205e+00,6.92160579e+00,1.75694137e+01
4.74688709e+00,7.33292814e+00,1.75476037e+01
5.01380677e+00,7.76715466e+00,1.75649142e+01
5.29773410e+00,8.22370269e+00,1.76252131e+01
5.59912620e+00,8.70147421e+00,1.77326974e+01
5.91826239e+00,9.19873367e+00,1.78918622e+01
6.25519394e+00,9.71297191e+00,1.81074458e+01
6.60968512e+00,1.02407589e+01,1.83843404e+01
6.98114549e+00,1.07775903e+01,1.87274639e+01
7.36855403e+00,1.13177368e+01,1.91415825e+01
7.77037677e+00,1.18541072e+01,1.96310760e+01
8.18448061e+00,1.23781435e+01,2.01996418e+01
8.60804770e+00,1.28797688e+01,2.08499343e+01
9.03749658e+00,1.33474141e+01,2.15831448e+01
9.46841850e+00,1.37681536e+01,2.23985354e+01
9.89553898e+00,1.41279780e+01,2.32929523e+01
1.03127169e+01,1.44122308e+01,2.42603580e+01
1.07129934e+01,1.46062212e+01,2.52914367e+01
1.10887037e+01,1.46960117e+01,2.63733381e+01
1.14316595e+01,1.46693495e+01,2.74896322e+01
1.17334082e+01,1.45166813e+01,2.86205412e+01
1.19855644e+01,1.42321594e+01,2.97434986e+01
1.21801994e+01,1.38145207e+01,3.08340472e+01
1.23102674e+01,1.32677088e+01,3.18670427e+01
1.23700320e+01,1.26011209e+01,3.28180744e+01
1.23554541e+01,1.18293975e+01,3.36649642e+01
1.22644995e+01,1.09717314e+01,3.43891740e+01
1.20973307e+01,1.00507450e+01,3.49769485e+01
1.18563557e+01,9.09105434e+00,3.54200502e+01
1.15461286e+01,8.11768707e+00,3.57160031e+01
1.11731087e+01,7.15454255e+00,3.58678337e+01
1.07453056e+01,6.22306458e+00,3.58833775e+01
1.02718468e+01,5.34125241e+00,3.57742686e+01
9.76251210e+00,4.52307332e+00,3.55547665e+01
9.22727587e+00,3.77827602e+00,3.52405668e+01
8.67589220e+00,3.11255216e+00,3.48477220e+01
8.11754876e+00,2.52796054e+00,3.43917541e+01
7.56060254e+00,2.02351637e+00,3.38870027e+01
7.01240104e+00,1.59585364e+00,3.33462081e+01
6.47918389e+00,1.23988527e+00,3.27803068e+01
5.96605438e+00,9.49407603e-01,3.21983973e+01
5.47700707e+00,7.17617529e-01,3.16078292e+01
